grain_id,phase_id,phase_name,phi1_deg,Phi_deg,phi2_deg,representation
323,0,SecondPhase,238.0683096356133,112.21095468632643,31.630156877582465,Bunge_deg
324,0,SecondPhase,292.1291539413262,84.92637354910708,107.1685016994796,Bunge_deg
325,0,SecondPhase,197.50762482218363,3.4672742546023594,214.259931018938,Bunge_deg
326,0,SecondPhase,293.39168192682047,62.875541235152475,177.5668323029591,Bunge_deg
327,0,SecondPhase,12.909214924490563,110.61685737799039,36.59908613793902,Bunge_deg
328,0,SecondPhase,242.7620992927101,174.70784378636006,195.45800524265593,Bunge_deg
329,0,SecondPhase,165.25410368472308,21.67991591436079,168.92347237320365,Bunge_deg
330,0,SecondPhase,108.2225774312735,82.14746298078946,253.9513570712634,Bunge_deg
331,0,SecondPhase,46.58956362474929,173.70000064009108,302.4987694678771,Bunge_deg
332,0,SecondPhase,12.745927118305529,59.2911329315318,99.43109982185565,Bunge_deg
333,0,SecondPhase,319.1237911270448,82.9898438215935,235.72357905188971,Bunge_deg
334,0,SecondPhase,296.77268417437074,126.68694293410958,262.6067698318174,Bunge_deg
335,0,SecondPhase,56.76229703695947,66.0050323971696,77.16910736776967,Bunge_deg
336,0,SecondPhase,28.2178517358112,130.62025672470256,257.5658409758398,Bunge_deg
337,0,SecondPhase,326.77447240177435,17.37899935462473,246.76724383713503,Bunge_deg
338,0,SecondPhase,120.63652525701434,47.27977163550248,2.80835297801175,Bunge_deg
339,0,SecondPhase,12.083676789945628,35.363962988285486,161.33757775252394,Bunge_deg
340,0,SecondPhase,292.6874814108931,87.37819546719003,211.19422503743596,Bunge_deg
341,0,SecondPhase,31.120103500002084,23.735614811202986,203.66367852383962,Bunge_deg
342,0,SecondPhase,40.68608000625062,166.5118194537782,108.23538674601468,Bunge_deg
343,0,SecondPhase,136.3666252161674,83.22253649238584,5.871606411101626,Bunge_deg
344,0,SecondPhase,230.9607297198192,81.2953357671227,80.78748733871298,Bunge_deg
345,0,SecondPhase,294.38945814346965,37.96600770203741,291.65918529782795,Bunge_deg
346,0,SecondPhase,153.72070579838405,92.215893459988,275.50813734520204,Bunge_deg
347,0,SecondPhase,58.56172573334873,27.787869161077076,325.45962933655915,Bunge_deg
348,0,SecondPhase,293.1063087856268,144.6918385256178,351.30847469319065,Bunge_deg
349,0,SecondPhase,48.255335934940284,111.0050757829452,208.70531723840068,Bunge_deg
350,0,SecondPhase,252.1992714776302,179.81470416785822,243.46181943707327,Bunge_deg
351,0,SecondPhase,145.11425524257527,151.62182804433445,151.1554477129296,Bunge_deg
352,0,SecondPhase,270.6394185681951,47.63236573597972,3.5301042417357476,Bunge_deg
353,0,SecondPhase,9.457025369958778,117.48276672572413,97.7724594795138,Bunge_deg
354,0,SecondPhase,282.2585285370618,71.77635463715414,223.11513006468317,Bunge_deg
355,0,SecondPhase,20.867442763604835,174.77073398745455,100.36589981729243,Bunge_deg
356,0,SecondPhase,159.762471431329,17.342464862912784,43.24714067520296,Bunge_deg
357,0,SecondPhase,111.31826208880399,2.3861821262905925,190.97597320334626,Bunge_deg
358,0,SecondPhase,258.90276108182616,149.0908322419629,334.71140628096884,Bunge_deg
359,0,SecondPhase,158.56014845171364,170.61745896316182,233.96224150455546,Bunge_deg
360,0,SecondPhase,24.338168077157164,19.42363959919803,34.00525697325283,Bunge_deg
361,0,SecondPhase,10.823311769637947,37.00883564201664,265.7988139338871,Bunge_deg
362,0,SecondPhase,247.93060694384457,165.1399458783733,261.46655031429697,Bunge_deg
363,0,SecondPhase,84.21183063338592,102.40406114873588,274.1331083861858,Bunge_deg
364,0,SecondPhase,257.8608583939886,72.72054303990609,302.03910422938526,Bunge_deg
365,0,SecondPhase,320.66327491527204,117.41235877113239,63.40101229598444,Bunge_deg
366,0,SecondPhase,349.3930960742844,68.61054115739331,132.81612265076282,Bunge_deg
367,0,SecondPhase,26.434538346844178,15.394820184691753,328.1712712007949,Bunge_deg
368,0,SecondPhase,228.54533134646422,72.4496226502262,270.31503911561765,Bunge_deg
369,0,SecondPhase,79.28955071019594,88.76328457032032,292.2561276347648,Bunge_deg
370,0,SecondPhase,346.67801070271383,46.36963888826533,88.89593859808073,Bunge_deg
371,0,SecondPhase,323.2017135400786,98.3268601331155,79.20462528289332,Bunge_deg
372,0,SecondPhase,164.6151519825956,120.16295059624495,327.34108178510274,Bunge_deg
373,0,SecondPhase,10.643759379033755,90.7720865866769,340.866551114518,Bunge_deg
374,0,SecondPhase,121.40734508231348,62.148937205851816,130.86919764076046,Bunge_deg
375,0,SecondPhase,123.80144154044686,21.607182466363362,201.84417896229056,Bunge_deg
376,0,SecondPhase,253.4669835645842,131.14377362664442,198.97217448935075,Bunge_deg
377,0,SecondPhase,54.4652872385305,146.4555321186755,124.73814687228801,Bunge_deg
378,0,SecondPhase,60.28855142093415,125.91218475678767,103.05270691798097,Bunge_deg
379,0,SecondPhase,12.563949879628002,152.92064746849596,282.354540717667,Bunge_deg
380,0,SecondPhase,12.10633645710583,144.9060911034608,173.08848713906642,Bunge_deg
381,0,SecondPhase,190.4744686352533,4.522675668971141,35.04799524903597,Bunge_deg
382,0,SecondPhase,184.88679662734165,168.1700107604563,261.06763607220654,Bunge_deg
383,0,SecondPhase,158.75254101653363,31.678889587138947,49.84202802339731,Bunge_deg
384,0,SecondPhase,82.69927596477136,86.41398777458468,288.67338004675236,Bunge_deg
385,0,SecondPhase,196.23660740373916,100.30189289720124,289.9265830552596,Bunge_deg
386,0,SecondPhase,141.99284179517736,51.64160009379182,120.56728235235259,Bunge_deg
387,0,SecondPhase,54.22601684414265,26.576787982628232,18.395219035196824,Bunge_deg
388,0,SecondPhase,189.1487092803519,118.07705261763375,152.80308464430928,Bunge_deg
389,0,SecondPhase,141.7451518346426,147.5923570671649,139.41979495104016,Bunge_deg
390,0,SecondPhase,75.14959093411427,89.98631938374116,253.6801557506625,Bunge_deg
391,0,SecondPhase,276.33209925334864,63.77623573217766,28.038158264769798,Bunge_deg
392,0,SecondPhase,297.1051145579602,88.3944947830303,20.65858522985598,Bunge_deg
393,0,SecondPhase,207.53084524175625,29.38884106050494,174.67772732086465,Bunge_deg
394,0,SecondPhase,96.18443708317427,118.77025928614401,87.97512255474456,Bunge_deg
395,0,SecondPhase,152.56945954433058,57.42582076329387,358.7776705463723,Bunge_deg
396,0,SecondPhase,255.45291197747895,139.43706533244242,1.534562133717312,Bunge_deg
397,0,SecondPhase,57.07405366604665,157.35430860739442,44.7787428697732,Bunge_deg
398,0,SecondPhase,207.19139339174453,140.2069359143161,197.07838046051396,Bunge_deg
399,0,SecondPhase,31.88744348747329,3.2416939589192983,349.0269847985134,Bunge_deg
400,0,SecondPhase,317.91397635312575,145.18033321081455,291.3109250774289,Bunge_deg
401,0,SecondPhase,202.7288993044269,110.57521110273483,92.44310347135735,Bunge_deg
402,0,SecondPhase,45.716909947588896,20.37335428068762,166.59329505918322,Bunge_deg
403,0,SecondPhase,238.59636965301127,8.34942543458532,307.8451027186878,Bunge_deg
404,0,SecondPhase,158.59830499686876,151.190461026401,119.42218965225568,Bunge_deg
405,0,SecondPhase,164.86834622960285,140.36123356975776,305.7380407218388,Bunge_deg
406,0,SecondPhase,13.21947903018355,74.20387878386731,236.7260212399511,Bunge_deg
407,0,SecondPhase,182.62549029416667,36.647136716523356,272.6827821039694,Bunge_deg
408,0,SecondPhase,313.1661134590405,20.179249258937155,168.52749561001863,Bunge_deg
409,0,SecondPhase,318.313900269735,119.55003485489891,284.67234637443255,Bunge_deg
410,0,SecondPhase,311.7193837243312,120.48692177683665,164.58031650573136,Bunge_deg
411,0,SecondPhase,62.41375785083685,12.027944323105926,11.881496830227816,Bunge_deg
412,0,SecondPhase,161.10127541615532,140.53975964768034,171.11268695431806,Bunge_deg
413,0,SecondPhase,356.46734689529023,68.61201129181569,184.68069348096535,Bunge_deg
414,0,SecondPhase,163.3604667207744,136.85236546579182,316.04373677258684,Bunge_deg
415,0,SecondPhase,122.61004740290852,39.55548737448165,6.201390223369074,Bunge_deg
416,0,SecondPhase,262.10094574851405,98.11433782496486,198.11039547151591,Bunge_deg
417,0,SecondPhase,308.1575544680075,87.7991177067692,80.46668496570669,Bunge_deg
418,0,SecondPhase,37.899098180114,18.503187529150242,10.111354756130524,Bunge_deg
419,0,SecondPhase,240.99044040578713,111.43394451088784,247.8125631774432,Bunge_deg
420,0,SecondPhase,149.2470043328366,159.16994238809946,238.24519757343296,Bunge_deg
421,0,SecondPhase,319.5972648249824,99.02461454256434,123.38401486686666,Bunge_deg
422,0,SecondPhase,153.6071212934685,131.72255290797946,70.49750246283679,Bunge_deg
423,0,SecondPhase,304.08179911765654,102.55277352120847,272.692218702027,Bunge_deg
424,0,SecondPhase,251.74620787687823,147.03972719343466,259.3413798266444,Bunge_deg
425,0,SecondPhase,357.55440322966047,135.9868922414365,1.3831313190004213,Bunge_deg
426,0,SecondPhase,163.5888741060995,44.46154502566359,250.84509016590619,Bunge_deg
427,0,SecondPhase,11.337562205749805,50.284258406984314,327.7843123944054,Bunge_deg
428,0,SecondPhase,358.19485253077715,59.736590836008716,185.02759510325788,Bunge_deg
429,0,SecondPhase,265.3423060034477,129.60154316510503,145.24539641340135,Bunge_deg
430,0,SecondPhase,297.44247246121125,51.82976406559237,59.48261781098676,Bunge_deg
431,0,SecondPhase,119.94245021945859,168.40186383633375,89.68375620857783,Bunge_deg
432,0,SecondPhase,74.2105480670011,125.68095738404983,172.05399859200014,Bunge_deg
433,0,SecondPhase,334.28672035434056,104.91189344981072,242.04337156882474,Bunge_deg
434,0,SecondPhase,255.88685567439563,17.002759385888343,137.1767405373623,Bunge_deg
435,0,SecondPhase,341.74594251927397,167.90581422626644,6.220143398735587,Bunge_deg
436,0,SecondPhase,358.0188459315414,7.063661348593618,8.912794851015358,Bunge_deg
437,0,SecondPhase,318.8043261543747,69.01453641160404,176.89425586510535,Bunge_deg
438,0,SecondPhase,301.21851523143687,46.824112627410415,104.71008930716087,Bunge_deg
439,0,SecondPhase,278.37896827203303,121.97939025634267,300.69984129259245,Bunge_deg
440,0,SecondPhase,260.265324677568,110.84487103183203,204.62224761478203,Bunge_deg
441,0,SecondPhase,205.8075363274303,114.75882390132523,85.02466615970266,Bunge_deg
442,0,SecondPhase,171.79455314579596,72.22988248215931,156.88783924372487,Bunge_deg
443,0,SecondPhase,52.07128426664986,7.222202944947638,43.17729006273684,Bunge_deg
444,0,SecondPhase,236.11924961991764,13.074761967423317,148.57136567463806,Bunge_deg
445,0,SecondPhase,93.97120693237324,119.0193769026133,102.38591238517262,Bunge_deg
446,0,SecondPhase,211.15400707558678,87.27867378146631,130.047434183776,Bunge_deg
447,0,SecondPhase,67.77092820563584,4.867016067291567,338.9919266979584,Bunge_deg
448,0,SecondPhase,150.84965465651746,25.1833195174369,281.393887781333,Bunge_deg
449,0,SecondPhase,4.199101270005512,126.01231312045611,27.57638519328519,Bunge_deg
450,0,SecondPhase,131.39243672880494,131.94124051675342,267.8409399093676,Bunge_deg
451,0,SecondPhase,271.6056834055934,168.3346211779785,282.2491504491943,Bunge_deg
452,0,SecondPhase,334.6919729615095,26.373329536198224,28.00683322761237,Bunge_deg
453,0,SecondPhase,289.7333545751276,147.8623864723522,268.82765584671074,Bunge_deg
454,0,SecondPhase,80.74956259528686,28.29844630467437,20.61683607149928,Bunge_deg
455,0,SecondPhase,240.57906659157965,169.39682335661178,257.96204152829876,Bunge_deg
456,0,SecondPhase,26.54804030683765,31.247174874623212,91.45799952886404,Bunge_deg
457,0,SecondPhase,272.9307028245198,81.93851477034934,210.69671363472733,Bunge_deg
458,0,SecondPhase,72.9177984893091,90.21978247331116,217.11804426323357,Bunge_deg
459,0,SecondPhase,84.86421820479173,101.9434349493426,164.79870853842465,Bunge_deg
460,0,SecondPhase,103.55125921237149,30.154641631625573,144.90252342255954,Bunge_deg
461,0,SecondPhase,70.63756958047468,104.96826593237157,215.0927294187839,Bunge_deg
462,0,SecondPhase,203.2626985060603,12.955842225847842,210.73166491407142,Bunge_deg
463,0,SecondPhase,53.03432773488139,36.318163884593034,324.5500610625651,Bunge_deg
464,0,SecondPhase,51.01635072316827,130.65534605884778,83.92483226473705,Bunge_deg
465,0,SecondPhase,42.601135767660544,113.1202073055709,26.57430157267902,Bunge_deg
466,0,SecondPhase,250.52113964509977,92.64491023104807,135.81479463630805,Bunge_deg
467,0,SecondPhase,38.16563327236349,168.07524548324926,97.21610353505112,Bunge_deg
468,0,SecondPhase,12.880806707763316,146.6801088321821,49.732779064391345,Bunge_deg
469,0,SecondPhase,357.9075450053808,31.598085071962526,163.4413103489897,Bunge_deg
470,0,SecondPhase,235.41824717857963,95.78153584522046,330.21444013357655,Bunge_deg
471,0,SecondPhase,94.32624104427558,41.74284589013828,54.47314751153094,Bunge_deg
472,0,SecondPhase,272.2508549930298,114.46292748764307,20.40320648568956,Bunge_deg
473,0,SecondPhase,172.68748162633239,96.21248400969182,233.49125458764811,Bunge_deg
474,0,SecondPhase,302.3414360996663,160.77032860359435,291.50331570155134,Bunge_deg
475,0,SecondPhase,307.57830632649126,42.555555548474196,184.44443008307366,Bunge_deg
476,0,SecondPhase,301.36968099060414,25.57869228451945,105.98836664492208,Bunge_deg
477,0,SecondPhase,74.07950036496447,167.80598277455726,216.78324743516683,Bunge_deg
478,0,SecondPhase,115.02796179633339,113.67053434986423,4.17366204933995,Bunge_deg
479,0,SecondPhase,311.57594200396636,80.30585258339916,243.92980347634122,Bunge_deg
480,0,SecondPhase,233.34596913383243,43.627229068466555,314.10066919844513,Bunge_deg
481,0,SecondPhase,352.18122747285577,120.70358940999489,139.38462885412994,Bunge_deg
482,0,SecondPhase,198.91764688403927,51.54854688209055,334.86963616177337,Bunge_deg
483,0,SecondPhase,111.50204939005526,122.99848652005431,222.5695422083261,Bunge_deg
484,0,SecondPhase,112.25746000634783,174.7493062943371,335.2932351195585,Bunge_deg
485,0,SecondPhase,192.80592666928155,159.52191813182947,105.20620095684595,Bunge_deg
486,0,SecondPhase,214.6879834395546,177.17175080363253,253.2533482662666,Bunge_deg
487,0,SecondPhase,127.80611957619107,141.88399365242313,69.16845330557805,Bunge_deg
488,1,Matrix,326.40512644769404,34.51427076322549,229.98447392157757,Bunge_deg
489,1,Matrix,211.0478826639608,34.39274242215966,349.36704382676976,Bunge_deg
490,1,Matrix,345.30558405761235,118.40000580824945,351.8215898131567,Bunge_deg
491,1,Matrix,201.9059149607313,2.1355231102867855,114.00109445643292,Bunge_deg
492,1,Matrix,98.04065855476348,60.08766438751426,120.44613051146433,Bunge_deg
493,1,Matrix,260.89975277964373,98.50233999081735,259.77258274096465,Bunge_deg
494,1,Matrix,256.801002866225,136.06011477613802,351.19133781967594,Bunge_deg
495,1,Matrix,38.58037105250471,26.621289381904617,93.21277765072516,Bunge_deg
496,1,Matrix,325.96418587498306,39.817329333939036,171.24718816735438,Bunge_deg
497,1,Matrix,284.15001170743136,124.08700122688195,89.86326688425063,Bunge_deg
498,1,Matrix,127.36948440179776,134.29826411023316,191.73189350388424,Bunge_deg
499,1,Matrix,111.06197330716559,70.24525976253192,287.05442701267094,Bunge_deg
500,1,Matrix,356.5289820176731,171.76210831198617,195.45560332900945,Bunge_deg
501,1,Matrix,33.50075745752258,157.51844312626494,356.8915586484894,Bunge_deg
502,1,Matrix,293.89244827268016,154.70869052571183,351.17050497057863,Bunge_deg
503,1,Matrix,40.289588858871134,108.62560560560372,353.83063680113753,Bunge_deg
504,1,Matrix,180.73812398878417,113.44070141699422,286.1212381164541,Bunge_deg
505,1,Matrix,119.50041967547386,63.565182981077314,197.68287133409257,Bunge_deg
506,1,Matrix,354.3734840024723,24.93271591384511,39.107882897151114,Bunge_deg
507,1,Matrix,74.60643290909536,11.722714470558131,201.792665305986,Bunge_deg
508,1,Matrix,285.7215129985929,16.88694625684989,132.52465883630256,Bunge_deg
509,1,Matrix,195.0671194578185,82.07704513295279,257.05463712010373,Bunge_deg
510,1,Matrix,316.4739484323595,154.42250920337196,145.72569270023806,Bunge_deg
511,1,Matrix,151.89393448609346,28.95645084081539,169.9969091695316,Bunge_deg
512,1,Matrix,256.209221343336,115.41075987137256,329.12690423216293,Bunge_deg
513,1,Matrix,207.95299998768309,141.76832627329608,254.1805515967698,Bunge_deg
514,1,Matrix,165.3518245963578,169.66317430324708,353.91973405637737,Bunge_deg
515,1,Matrix,149.14724074121995,22.131290278367683,156.79698330426802,Bunge_deg
516,1,Matrix,189.52842644860658,167.209881753834,111.36997671854199,Bunge_deg
517,1,Matrix,256.66710184711394,0.8120259873500957,170.00279864102393,Bunge_deg
518,1,Matrix,67.85325267144508,136.17940885983865,166.74252345988728,Bunge_deg
519,1,Matrix,143.65629189951548,39.630594197860425,331.89344454226654,Bunge_deg
520,1,Matrix,349.9818412816874,8.846998844863439,270.7679889964283,Bunge_deg
521,1,Matrix,273.55472158674917,102.8791417805796,187.52191438345358,Bunge_deg
522,1,Matrix,70.4044226436191,105.93302021717733,47.39607858613863,Bunge_deg
523,1,Matrix,201.76430449220234,70.48664046012591,241.1457991394751,Bunge_deg
524,1,Matrix,113.40014331140732,145.705726620689,13.818958346927692,Bunge_deg
525,1,Matrix,28.35726576298438,158.62499693228577,188.1209629184625,Bunge_deg
526,1,Matrix,265.9871389987633,86.60192619177487,304.3963942590394,Bunge_deg
527,1,Matrix,66.29165977393627,62.08095987181104,82.87424375807629,Bunge_deg
528,1,Matrix,139.22951961863012,45.31105236839152,104.6110749113117,Bunge_deg
529,1,Matrix,185.43014497182415,129.72006793587613,93.08693407078043,Bunge_deg
530,1,Matrix,134.37326656443017,35.38735001605903,213.74191372633078,Bunge_deg
531,1,Matrix,40.564106949347014,14.31048358759697,57.25856227393302,Bunge_deg
532,1,Matrix,326.24181047184004,68.72402890548281,1.3197810208988026,Bunge_deg
533,1,Matrix,128.30061856134455,169.77020921504698,112.73016982112144,Bunge_deg
534,1,Matrix,79.30326447108702,97.68648770286788,298.21122621402026,Bunge_deg
535,1,Matrix,273.9785994996885,48.082092622788565,78.79307285260847,Bunge_deg
536,1,Matrix,132.12338915033789,144.38289145861899,75.80088785862077,Bunge_deg
537,1,Matrix,89.72619785024663,72.48165845465464,328.5618085506497,Bunge_deg
538,1,Matrix,341.93630364066485,54.43073434189688,32.85688864624201,Bunge_deg
539,1,Matrix,114.83146448101802,118.26185885142704,201.80020462935292,Bunge_deg
540,1,Matrix,113.62710298940819,151.20243245926443,178.04778935438222,Bunge_deg
541,1,Matrix,214.98086828471875,112.0695034210261,149.9349994161385,Bunge_deg
542,1,Matrix,45.81077770100639,147.96416273188814,164.257025226934,Bunge_deg
543,1,Matrix,282.12035809354654,119.07010824254805,301.25290742639436,Bunge_deg
544,1,Matrix,218.08901582854747,24.32905830521477,224.39412927822374,Bunge_deg
545,1,Matrix,330.9943793695014,139.61126314090697,22.011612204294853,Bunge_deg
546,1,Matrix,213.06512260732669,87.09748229797805,134.8210004801556,Bunge_deg
547,1,Matrix,8.194284418158748,155.8063760467656,155.22949194205805,Bunge_deg
548,1,Matrix,75.68910242548087,130.37401272782324,355.06265987957033,Bunge_deg
549,1,Matrix,294.40333925119324,34.5009433731977,33.72093943991159,Bunge_deg
550,1,Matrix,133.78179987393986,140.36809305687373,15.619469679352855,Bunge_deg
551,1,Matrix,9.334728689765047,139.20102334065768,173.66761850778784,Bunge_deg
552,1,Matrix,237.7598283636134,17.92918630562192,329.43346252129356,Bunge_deg
553,1,Matrix,318.8075760845492,5.576026995670498,60.47447052723143,Bunge_deg
554,1,Matrix,95.71464458705603,1.6905631426020906,294.20412056305025,Bunge_deg
555,1,Matrix,320.9806015893368,50.44553149697723,351.7191276180306,Bunge_deg
556,1,Matrix,115.83026173308927,31.113026465318647,35.463470824948104,Bunge_deg
557,1,Matrix,20.35507745547533,101.51441337788751,328.101707559163,Bunge_deg
558,1,Matrix,256.5807443388246,1.4093885391641203,86.84888796788651,Bunge_deg
559,1,Matrix,21.914766619856355,160.4392259765263,181.08012918025213,Bunge_deg
560,1,Matrix,72.17234394219456,96.29379994972062,5.542315376452689,Bunge_deg
561,1,Matrix,130.45570958587362,83.67011151920451,125.6612628838051,Bunge_deg
562,1,Matrix,308.08875886508525,68.90533696770713,265.3799027195522,Bunge_deg
563,1,Matrix,263.53458829891065,53.53177100126656,187.9151713259112,Bunge_deg
564,1,Matrix,247.64905971701856,86.74172307875018,199.41287134447276,Bunge_deg
565,1,Matrix,64.56184471030588,73.80195440913025,124.55380213303266,Bunge_deg
566,1,Matrix,264.9791880091925,13.722608759202576,14.338799499569635,Bunge_deg
567,1,Matrix,330.9213205910973,148.3262164147129,318.6245005092326,Bunge_deg
568,1,Matrix,189.3127736981106,176.57406112807263,296.3942859942097,Bunge_deg
569,1,Matrix,168.19055268716585,95.05376134200533,104.26438794704825,Bunge_deg
